"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1799","VR-01: Hero section","Visual Regression · Chromium","2026-09-24","passed","2026-09-24","home.vr.spec.ts","Home Page","",""
"","2153","VR-18: Special offer banner","Visual Regression · Chromium","2026-09-24","passed","2026-09-24","products.vr.spec.ts","Products Page","",""
"","149","API-13: An unsupported method on the search endpoint is rejected","API · REST","2026-09-24","passed","2026-09-24","catalog.api.spec.ts","Catalog API","",""
"","6816","TC-18: The cart starts empty, and adding products from the home page notifies for each until one is removed","Functional E2E · Chromium","2026-09-24","passed","2026-09-24","cart.spec.ts","Cart Page","",""
"","1830","TC-03: The hero's Test Cases and API Testing buttons open their own pages","Functional E2E · Chromium","2026-09-24","passed","2026-09-24","home.spec.ts","Home Page","",""
"","8914","TC-21: The payment form collects card details and completes the order","Functional E2E · WebKit","2026-09-24","passed","2026-09-24","payment.spec.ts","Payment Page","",""
"","3435","VR-16: Signup quick form, error","Visual Regression · Chromium","2026-09-24","passed","2026-09-24","signup.vr.spec.ts","Signup Page","",""
"","2902","TC-01: Every section of the home page renders, and the newsletter subscription works","Functional E2E · WebKit","2026-09-24","passed","2026-09-24","home.spec.ts","Home Page","",""
"","156","API-14: An unsupported method on the products list endpoint is rejected","API · REST","2026-09-24","passed","2026-09-24","catalog.api.spec.ts","Catalog API","",""
"","3708","TC-20: The checkout page shows the order it will place, ready to proceed","Functional E2E · Chromium","2026-09-24","passed","2026-09-24","checkout.spec.ts","Checkout Page","",""
"","12071","TC-08: A registered user can sign in with valid credentials","Functional E2E · WebKit","2026-09-24","passed","2026-09-24","login.spec.ts","Login Page","",""
"","1471","VR-24: Review submitted","Visual Regression · Chromium","2026-09-24","passed","2026-09-24","product-detail.vr.spec.ts","Product Detail Page","",""
"","3575","TC-03: The hero's Test Cases and API Testing buttons open their own pages","Functional E2E · WebKit","2026-09-24","passed","2026-09-24","home.spec.ts","Home Page","",""
"","7123","VR-26: Cart, with a product","Visual Regression · Chromium","2026-09-24","passed","2026-09-24","cart.vr.spec.ts","Cart Page","",""
"","182","API-16: Verifying login without an email is rejected","API · REST","2026-09-24","passed","2026-09-24","account.api.spec.ts","Account API","",""
"","1744","VR-08: Subscription widget, subscribed","Visual Regression · Chromium","2026-09-24","passed","2026-09-24","home.vr.spec.ts","Home Page","",""
"","12746","VR-31: Payment form, filled","Visual Regression · Chromium","2026-09-24","passed","2026-09-24","payment.vr.spec.ts","Payment Page","",""
"","2255","VR-15: Address Information form","Visual Regression · Chromium","2026-09-24","passed","2026-09-24","signup.vr.spec.ts","Signup Page","",""
"","2371","TC-04: Selecting a category or a brand filters the catalog accordingly","Functional E2E · Chromium","2026-09-24","passed","2026-09-24","home.spec.ts","Home Page","",""
"","351","API-15: An unsupported method on the brands list endpoint is rejected","API · REST","2026-09-24","passed","2026-09-24","catalog.api.spec.ts","Catalog API","",""
"","2139","VR-09: Footer bar","Visual Regression · Chromium","2026-09-24","passed","2026-09-24","home.vr.spec.ts","Home Page","",""
"","1551","VR-22: Write Your Review form, default","Visual Regression · Chromium","2026-09-24","passed","2026-09-24","product-detail.vr.spec.ts","Product Detail Page","",""
"","4322","VR-27: Checkout guard modal","Visual Regression · Chromium","2026-09-24","passed","2026-09-24","cart.vr.spec.ts","Cart Page","",""
"","1673","VR-06: Recommended items section","Visual Regression · Chromium","2026-09-24","passed","2026-09-24","home.vr.spec.ts","Home Page","",""
"","1036","TC-07: Signing in with wrong credentials is rejected","Functional E2E · Chromium","2026-09-24","passed","2026-09-24","login.spec.ts","Login Page","",""
"","2415","VR-03: Category sidebar, expanded","Visual Regression · Chromium","2026-09-24","passed","2026-09-24","home.vr.spec.ts","Home Page","",""
"","2555","VR-20: Search results, empty","Visual Regression · Chromium","2026-09-24","passed","2026-09-24","products.vr.spec.ts","Products Page","",""
"","2032","API-03: Creating an account with an already-registered email is rejected","API · REST","2026-09-24","passed","2026-09-24","account.api.spec.ts","Account API","",""
"","754","API-18: Updating an account's details succeeds","API · REST","2026-09-24","passed","2026-09-24","account.api.spec.ts","Account API","",""
"","824","API-08: Deleting an account removes it, confirmed by a repeat lookup","API · REST","2026-09-24","passed","2026-09-24","account.api.spec.ts","Account API","",""
"","13802","TC-09: Logging out returns the visitor to the guest state","Functional E2E · WebKit","2026-09-24","passed","2026-09-24","login.spec.ts","Login Page","",""
"","2564","TC-15: A search with no matches returns an empty result set","Functional E2E · Chromium","2026-09-24","passed","2026-09-24","products.spec.ts","Products Page","",""
"","357","API-17: An unsupported method on the verify login endpoint is rejected","API · REST","2026-09-24","passed","2026-09-24","account.api.spec.ts","Account API","",""
"","1500","VR-02: Category sidebar","Visual Regression · Chromium","2026-09-24","passed","2026-09-24","home.vr.spec.ts","Home Page","",""
"","11252","TC-08: A registered user can sign in with valid credentials","Functional E2E · Chromium","2026-09-24","passed","2026-09-24","login.spec.ts","Login Page","",""
"","7049","TC-19: Proceeding to checkout differs for a guest and a signed-in visitor","Functional E2E · Chromium","2026-09-24","passed","2026-09-24","cart.spec.ts","Cart Page","",""
"","785","TC-17: A product review can be submitted from the detail page","Functional E2E · Chromium","2026-09-24","passed","2026-09-24","product-detail.spec.ts","Product Detail Page","",""
"","1340","VR-13: Signup quick form, default","Visual Regression · Chromium","2026-09-24","passed","2026-09-24","signup.vr.spec.ts","Signup Page","",""
"","2254","TC-07: Signing in with wrong credentials is rejected","Functional E2E · WebKit","2026-09-24","passed","2026-09-24","login.spec.ts","Login Page","",""
"","10290","TC-05: The main navigation reaches every page it links to","Functional E2E · WebKit","2026-09-24","passed","2026-09-24","home.spec.ts","Home Page","",""
"","2537","VR-19: Search results, matching","Visual Regression · Chromium","2026-09-24","passed","2026-09-24","products.vr.spec.ts","Products Page","",""
"","1213","VR-12: Login form, error","Visual Regression · Chromium","2026-09-24","passed","2026-09-24","login.vr.spec.ts","Login Page","",""
"","7513","TC-06: Adding a product to the cart from the home page shows a confirmation notification","Functional E2E · WebKit","2026-09-24","passed","2026-09-24","home.spec.ts","Home Page","",""
"","380","API-10: The brands list returns every catalog brand","API · REST","2026-09-24","passed","2026-09-24","catalog.api.spec.ts","Catalog API","",""
